2025-07-28 05:18:54,674  INFO     [etl.utils.io:82]  ✅ lst_lst_miljoriskomrade.zip
2025-07-28 05:18:54,675  INFO     [etl.handlers.atom_feed:168]  Downloaded file 'lst_lst_miljoriskomrade.zip' is a ZIP archive. Extracting...
2025-07-28 05:18:54,675  INFO     [etl.utils.io:88]  📦 Extracting lst_lst_miljoriskomrade.zip → C:\Git\ETL-pipeline\data\staging\LST\miljoriskomrade
2025-07-28 05:18:54,691  INFO     [etl.handlers.atom_feed:173]  ➕ Extracted and staged archive lst_lst_miljoriskomrade.zip into data\staging\LST\miljoriskomrade
2025-07-28 05:18:54,691  INFO     [etl.handlers.atom_feed:180]  Source 'Miljöriskområde' expects a GPKG. Searching in extracted contents of lst_lst_miljoriskomrade.zip...
2025-07-28 05:18:54,692  INFO     [etl.handlers.atom_feed:197]  Renaming/moving extracted GPKG 'lst.LST_Miljoriskomrade.gpkg' to 'miljoriskomrade.gpkg'
2025-07-28 05:18:54,693  INFO     [etl.handlers.atom_feed:207]  ✅ Successfully staged GPKG 'miljoriskomrade.gpkg' for source 'Miljöriskområde'.
2025-07-28 05:18:54,693  INFO     [pipeline:623]  🚚 Vindkraftskollen: Vindkraftverk
2025-07-28 05:18:54,693  INFO     [etl.handlers.atom_feed:41]  🌐 Reading Atom feed for source 'Vindkraftskollen: Vindkraftverk' from URL: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ATOM/ATOM_lst.vbk_vindkraftverk.xml
2025-07-28 05:18:54,695  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,803  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ATOM/ATOM_lst.vbk_vindkraftverk.xml HTTP/1.1" 200 0
2025-07-28 05:18:54,804  INFO     [etl.utils.io:44]  ⬇ vindkraftskollen_vindkraftverk_feed.xml (1.0 KB)
2025-07-28 05:18:54,805  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:54,900  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ATOM/ATOM_lst.vbk_vindkraftverk.xml HTTP/1.1" 200 1037
2025-07-28 05:18:54,903  INFO     [etl.utils.io:82]  ✅ vindkraftskollen_vindkraftverk_feed.xml
2025-07-28 05:18:54,904  INFO     [etl.handlers.atom_feed:77]  Target staging directory for all content from Atom source 'Vindkraftskollen: Vindkraftverk': data\staging\LST\vindkraftskollen_vindkraftverk
2025-07-28 05:18:54,904  INFO     [etl.handlers.atom_feed:105]  Found linked resource in Atom feed for 'Vindkraftskollen: Vindkraftverk': https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_vindkraftverk.zip
2025-07-28 05:18:55,051  INFO     [etl.utils.http:110]      Derived filename by unquoting URL basename ('https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_vindkraftverk.zip'): lst.vbk_vindkraftverk.zip
2025-07-28 05:18:55,052  INFO     [etl.handlers.atom_feed:157]  Attempting to download linked resource: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_vindkraftverk.zip 
        -> to local file: lst_vbk_vindkraftverk.zip
2025-07-28 05:18:55,053  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:55,154  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ShapeExport/lst.vbk_vindkraftverk.zip HTTP/1.1" 200 0
2025-07-28 05:18:55,155  INFO     [etl.utils.io:44]  ⬇ lst_vbk_vindkraftverk.zip (4.1 MB)
2025-07-28 05:18:55,156  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:55,290  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ShapeExport/lst.vbk_vindkraftverk.zip HTTP/1.1" 200 4321083
2025-07-28 05:18:55,704  INFO     [etl.utils.io:82]  ✅ lst_vbk_vindkraftverk.zip
2025-07-28 05:18:55,705  INFO     [etl.handlers.atom_feed:168]  Downloaded file 'lst_vbk_vindkraftverk.zip' is a ZIP archive. Extracting...
2025-07-28 05:18:55,705  INFO     [etl.utils.io:88]  📦 Extracting lst_vbk_vindkraftverk.zip → C:\Git\ETL-pipeline\data\staging\LST\vindkraftskollen_vindkraftverk
